dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,AE,GB,0.48083333333333300,0.47783083052102100,0.00033079663990065500,,0.41932153701782200,0.006332874298095700,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,AE,SVM_RBF,0.25916666666666700,0.1029119788219720,0.00033079663990065500,,0.41932153701782200,0.006332874298095700,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,SelectKBest,LR,0.8658333333333330,0.8650921525864260,,,0.0019643306732177700,0.00098419189453125,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,SelectKBest,GB,0.8241666666666670,0.8239755116282140,,,0.0019643306732177700,0.00098419189453125,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,SelectKBest,SVM_RBF,0.8733333333333330,0.8729451195109880,,,0.0019643306732177700,0.00098419189453125,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,RFE,LR,0.8608333333333330,0.860653598810007,,,0.08115744590759280,0.0007760524749755860,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,RFE,GB,0.8225,0.8222989527050030,,,0.08115744590759280,0.0007760524749755860,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.25,0.25,750,750,RFE,SVM_RBF,0.86,0.860109203716109,,,0.08115744590759280,0.0007760524749755860,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,PCA_or_SVD,LR,0.8841666666666670,0.8836891228683080,,0.8809347964650000,1.8676724433898900,0.05629849433898930,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,PCA_or_SVD,GB,0.8375,0.8371752707742380,,0.8809347964650000,1.8676724433898900,0.05629849433898930,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,PCA_or_SVD,SVM_RBF,0.8891666666666670,0.8885247213185490,,0.8809347964650000,1.8676724433898900,0.05629849433898930,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,UMAP,LR,0.8116666666666670,0.8103084014792470,,,115.1489737033840,13.719651937484700,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,UMAP,GB,0.8158333333333330,0.8154963176820560,,,115.1489737033840,13.719651937484700,OK,
